call_id,rep_id,stage,objection_type,deal_size,used_recommended_play,won,transcript_snippet
1183,8,negotiation,implementation_time_concern,2859.0,0,0,[Prospect]: objection raised re: implementation time concern. [Rep]: improvised response.
1184,9,negotiation,need_more_features,4427.0,1,1,[Prospect]: objection raised re: need more features. [Rep]: used recommended battlecard play.
1185,23,closing,security_compliance_concern,5321.0,0,1,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1186,18,discovery,already_using_competitor,12670.0,1,0,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1187,24,negotiation,price_too_high,6608.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1188,8,closing,implementation_time_concern,10599.0,1,0,[Prospect]: objection raised re: implementation time concern. [Rep]: used recommended battlecard play.
1189,6,discovery,no_budget,13385.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
1190,15,closing,no_budget,8488.0,1,1,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1191,6,demo,already_using_competitor,15134.0,0,0,[Prospect]: objection raised re: already using competitor. [Rep]: improvised response.
1192,7,closing,need_stakeholder_buyin,23332.0,0,1,[Prospect]: objection raised re: need stakeholder buyin. [Rep]: improvised response.
1193,12,negotiation,price_too_high,1474.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1194,0,discovery,security_compliance_concern,1152.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
1195,10,demo,no_budget,3610.0,0,0,[Prospect]: objection raised re: no budget. [Rep]: improvised response.
1196,2,closing,price_too_high,5254.0,1,1,[Prospect]: objection raised re: price too high. [Rep]: used recommended battlecard play.
1197,0,discovery,no_budget,7651.0,1,0,[Prospect]: objection raised re: no budget. [Rep]: used recommended battlecard play.
1198,10,discovery,already_using_competitor,2790.0,1,1,[Prospect]: objection raised re: already using competitor. [Rep]: used recommended battlecard play.
1199,17,closing,security_compliance_concern,2722.0,0,0,[Prospect]: objection raised re: security compliance concern. [Rep]: improvised response.
